Gene,log2FoldChange,p_value,padj
ENSSSCG00000013402,0.0068048816755277765,0.5496429408362912,0.5496429408362912
ENSSSCG00000013403,0.03730533510168151,0.09210248974156282,0.09210248974156282
ENSSSCG00000013405,0.004001782760986775,0.15021048740683884,0.15021048740683884
ENSSSCG00000013406,0.011752384085305689,0.3140898164468303,0.3140898164468303
ENSSSCG00000013408,0.014546874832683514,0.8414510942052107,0.8414510942052107
ENSSSCG00000013409,-0.010381660099546363,0.5451271925480798,0.5451271925480798
ENSSSCG00000013410,-0.01719202795364782,0.4908253903285268,0.4908253903285268
ENSSSCG00000013411,-0.015202580184303528,0.40170636326889464,0.40170636326889464
ENSSSCG00000013412,0.1251818243270041,0.29455689285610615,0.29455689285610615
ENSSSCG00000013413,,0.31519943873754697,0.31519943873754697
ENSSSCG00000013415,0.4076810723947225,0.4380035383412565,0.4380035383412565
ENSSSCG00000013416,-0.01404657969866217,0.16834665869184878,0.16834665869184878
ENSSSCG00000013417,-0.15203769525281224,0.6725643174004559,0.6725643174004559
ENSSSCG00000013418,-0.057105277089088996,0.008390871212914862,0.008390871212914862
ENSSSCG00000013419,-0.01816431679345581,0.2436682902475306,0.2436682902475306
ENSSSCG00000013420,-0.14134287545783839,0.1513314684866267,0.1513314684866267
ENSSSCG00000013421,-0.02045902042670589,0.25213913011348066,0.25213913011348066
ENSSSCG00000013423,-0.01914779392827501,0.31483503918335803,0.31483503918335803
ENSSSCG00000013425,0.08692337055043871,0.7362015731078235,0.7362015731078235
ENSSSCG00000013426,-0.0184438274867158,0.012522458890439661,0.012522458890439661
ENSSSCG00000013427,-0.03919436131804727,0.008574007006347742,0.008574007006347742
ENSSSCG00000013429,0.013475356229491144,0.2626990888482305,0.2626990888482305
ENSSSCG00000013432,0.025285966673534565,0.25495674087521963,0.25495674087521963
ENSSSCG00000013433,-0.012884607572387864,0.726644112181712,0.726644112181712
ENSSSCG00000013434,0.042949318786647823,0.5257475644268499,0.5257475644268499
ENSSSCG00000013435,-0.0183720076370732,0.10229256480710622,0.10229256480710622
ENSSSCG00000013436,-0.01958952284673181,0.2769073208493082,0.2769073208493082
ENSSSCG00000013437,-0.05477267325749535,0.003594083256937769,0.003594083256937769
ENSSSCG00000013439,,0.07084543462873258,0.07084543462873258
ENSSSCG00000013440,-0.026373681957253287,0.816078092260194,0.816078092260194
ENSSSCG00000013442,-0.027922370716563654,0.0901580354677022,0.0901580354677022
ENSSSCG00000013444,-0.0105463370062831,0.30623153082981025,0.30623153082981025
ENSSSCG00000013445,-0.007012638208549359,0.6225505348247438,0.6225505348247438
ENSSSCG00000013446,-0.0036638100619928835,0.8082425194733305,0.8082425194733305
ENSSSCG00000013448,-0.020411518726741212,0.11874678340630741,0.11874678340630741
ENSSSCG00000013453,-0.02468993597365511,0.24338292166737488,0.24338292166737488
ENSSSCG00000013455,-0.05010136912724975,0.006556123609229408,0.006556123609229408
ENSSSCG00000013457,-0.003111279499414321,0.8267677963372189,0.8267677963372189
ENSSSCG00000013460,6.285431573212113e-05,0.985510757112998,0.985510757112998
ENSSSCG00000013461,0.31908326631437084,0.27886425235296347,0.27886425235296347
ENSSSCG00000013462,-0.007131252183075986,0.8402099614498182,0.8402099614498182
ENSSSCG00000013463,0.007111634493948605,0.7882868464478525,0.7882868464478525
ENSSSCG00000013464,-0.01195980344232904,0.43148806291560104,0.43148806291560104
ENSSSCG00000013467,-0.006419770916287483,0.40311153985511894,0.40311153985511894
ENSSSCG00000013468,-0.011882814770380648,0.411084024466877,0.411084024466877
ENSSSCG00000013469,0.02963278235665834,0.20497504938908648,0.20497504938908648
ENSSSCG00000013470,0.011134780345096172,0.5399670698018006,0.5399670698018006
ENSSSCG00000013471,0.056132921138043045,0.09243665929112839,0.09243665929112839
ENSSSCG00000013473,-0.03231557566277011,0.23411711439993932,0.23411711439993932
ENSSSCG00000013474,3.234438953762247,0.1207726733390908,0.1207726733390908
ENSSSCG00000013475,-0.010161459633978142,0.5120708984568146,0.5120708984568146
ENSSSCG00000013476,0.017466162629642745,0.26884674361859806,0.26884674361859806
ENSSSCG00000013478,-0.01180125497674491,0.5499006061706813,0.5499006061706813
ENSSSCG00000013481,-0.009937116510684805,0.27411142272319183,0.27411142272319183
ENSSSCG00000013482,0.28243547266156804,0.6085538485878175,0.6085538485878175
ENSSSCG00000013490,0.007553799922472908,0.19060810700840697,0.19060810700840697
ENSSSCG00000013491,-0.01809343484112454,0.663906964318045,0.663906964318045
ENSSSCG00000013492,-0.02987289155378626,0.029036989836014528,0.029036989836014528
ENSSSCG00000013494,-0.018148980419380588,0.3625381103430212,0.3625381103430212
ENSSSCG00000013495,-0.008532842307651604,0.6309428476745527,0.6309428476745527
ENSSSCG00000013496,0.033435853424105606,0.07610139416412665,0.07610139416412665
ENSSSCG00000013497,-0.03241812679252542,0.10306306298703839,0.10306306298703839
ENSSSCG00000013498,-0.021309919409953713,0.38606947615805554,0.38606947615805554
ENSSSCG00000013499,-0.019591388790366017,0.18289580336942599,0.18289580336942599
ENSSSCG00000013501,-0.19127528781978176,0.5585589900824834,0.5585589900824834
ENSSSCG00000013503,-0.017268036931968603,0.42772038106364163,0.42772038106364163
ENSSSCG00000013504,0.020717837161068606,0.6121335195468688,0.6121335195468688
ENSSSCG00000013505,-0.015517674100310056,0.3455862710527169,0.3455862710527169
ENSSSCG00000013506,0.21038818302407725,0.03820413292960195,0.03820413292960195
ENSSSCG00000013507,-0.03385967135790281,0.015765246273757444,0.015765246273757444
ENSSSCG00000013508,-0.0015821487609058613,0.9069266232401769,0.9069266232401769
ENSSSCG00000013509,0.025387626156026858,0.08604754524799682,0.08604754524799682
ENSSSCG00000013510,-0.009713250566561405,0.4563423730771071,0.4563423730771071
ENSSSCG00000013511,-0.01634878016021032,0.3634820524675695,0.3634820524675695
ENSSSCG00000013512,-0.11414968608502202,0.8978041365337586,0.8978041365337586
ENSSSCG00000013513,0.000531267544812324,0.9985759947632565,0.9985759947632565
ENSSSCG00000013514,-0.008598562599286676,0.7848879495924396,0.7848879495924396
ENSSSCG00000013517,-0.05572493292113241,0.03202892820989454,0.03202892820989454
ENSSSCG00000013519,-0.3770234293312462,0.38978231830242716,0.38978231830242716
ENSSSCG00000013522,-0.021573869056929353,0.024720072818519383,0.024720072818519383
ENSSSCG00000013523,-0.005489083509643249,0.6517648774691842,0.6517648774691842
ENSSSCG00000013524,-0.039032054772900227,0.11330203990184676,0.11330203990184676
ENSSSCG00000013527,0.26170821843219355,0.7649719130691992,0.7649719130691992
ENSSSCG00000013530,-0.10172423724225017,0.5781841972734998,0.5781841972734998
ENSSSCG00000013532,-0.05358571204360142,0.014168665372566929,0.014168665372566929
ENSSSCG00000013533,-0.020965005589715823,0.04884287510486742,0.04884287510486742
ENSSSCG00000013534,0.004665413465086322,0.6330781898347767,0.6330781898347767
ENSSSCG00000013536,-0.16161528905322622,0.0803026194788835,0.0803026194788835
ENSSSCG00000013538,0.0030222896677191413,0.7130686790008083,0.7130686790008083
ENSSSCG00000013539,-0.010066571809213568,0.57296931097252,0.57296931097252
ENSSSCG00000013540,1.2174817215820137,0.27935764192318363,0.27935764192318363
ENSSSCG00000013545,-0.003625174265153586,0.3439963545503447,0.3439963545503447
ENSSSCG00000013546,-0.02543772643577715,0.4458865239031141,0.4458865239031141
ENSSSCG00000013547,-0.1336811169658106,0.5937866498024891,0.5937866498024891
ENSSSCG00000013550,-0.0063570217071569745,0.3985544572757036,0.3985544572757036
ENSSSCG00000013551,-0.05785524722466083,0.1398871750399291,0.1398871750399291
ENSSSCG00000013552,-0.011435457125752871,0.44580250885557293,0.44580250885557293
ENSSSCG00000013553,-0.050155977249986224,0.07258210217618057,0.07258210217618057
ENSSSCG00000013554,-0.03484643869730862,0.12659251873046776,0.12659251873046776
ENSSSCG00000013556,0.9357420827214746,0.6177570082606452,0.6177570082606452
ENSSSCG00000013559,1.8536980823545584,0.09766228468931638,0.09766228468931638
ENSSSCG00000013566,0.001756045634686113,0.9250142766244631,0.9250142766244631
