Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSSSCG00000026754	3237.5410726206997	-0.06896767742535141	0.027596312068892487	0.004493738309333903	0.05309890781091431	FALSE
ENSSSCG00000010015	650.6635805109349	-0.06900238169053229	0.07278230068436921	0.04411449952480548	0.19321743267619768	FALSE
ENSSSCG00000011398	52.23025322730075	-0.06903511606332549	0.07654728073136764	0.04971264404440396	0.2081870469781853	FALSE
ENSSSCG00000020799	532.9581369412961	-0.0691437764507269	0.03468865993394153	0.012741965727456941	0.09603631595478226	FALSE
ENSSSCG00000017777	1392.965278207588	-0.06916521175229681	0.04229490888765398	0.023345879508358897	0.13396508468261012	FALSE
ENSSSCG00000009259	1194.12313210747	-0.06917926863610745	0.036492214488569576	0.016928756100906127	0.11210076179715125	FALSE
ENSSSCG00000010517	8208.81068014174	-0.06919291973368842	0.028878235044856912	0.00530540899841317	0.05848869685146151	FALSE
ENSSSCG00000016780	4630.6472893988985	-0.06919388418794956	0.025520922898890297	0.0021610232680570112	0.03329547851790719	TRUE
ENSSSCG00000038126	2153.255018889533	-0.06920363697575235	0.03040619111740392	0.007285170637544629	0.06978538013111087	FALSE
ENSSSCG00000039137	600.3638925759813	-0.06924091853461727	0.034065310400268715	0.012341352742765039	0.09502305302280417	FALSE
ENSSSCG00000015424	1411.4249682743587	-0.0692685827616805	0.028250958760043868	0.004532383719629754	0.05334780899474215	FALSE
ENSSSCG00000009373	108.38437876873412	-0.06929209474635126	0.056566305918746174	0.04435558060727417	0.1937278200204881	FALSE
ENSSSCG00000038033	432.6282383920253	-0.06929678275941945	0.03057903624808061	0.007192941575099053	0.06924575480799672	FALSE
ENSSSCG00000031356	83.38539436734291	-0.06933190171284616	0.05808104284476816	0.045669845101519696	0.1977727267024782	FALSE
ENSSSCG00000005641	7937.553011842485	-0.0693734364391624	0.04853195248857344	0.037851550091817954	0.17567565555003425	FALSE
ENSSSCG00000012362	4122.850641175821	-0.06946143176051714	0.037288479807768	0.01301604880552873	0.09755890546781747	FALSE
ENSSSCG00000034479	397.96789379949433	-0.06953041761473115	0.037170697688195316	0.017199009355807506	0.11317729109683332	FALSE
ENSSSCG00000011293	322.87835663463443	-0.06958273353340734	0.04732377491436443	0.033377804638404035	0.1634997384240446	FALSE
ENSSSCG00000001977	809.6785640431389	-0.06964965835365171	0.05349670123777549	0.037697718590273835	0.175146135727411	FALSE
ENSSSCG00000028123	2617.9176972957184	-0.06966295448421819	0.028097324449756374	0.004307829404766978	0.051503851638396055	FALSE
ENSSSCG00000036966	256.41259138325665	-0.06966444102460585	0.04772459670578982	0.034147859129164286	0.16552438297369987	FALSE
ENSSSCG00000002016	533.7506257097341	-0.06971037916613043	0.04370949733327805	0.028113697369568043	0.14929682061291086	FALSE
ENSSSCG00000036286	1338.409114443203	-0.06971932572503024	0.03342723558247885	0.010774289556960472	0.08736906529032833	FALSE
ENSSSCG00000016435	901.1414686276544	-0.06972251405031732	0.04020671536694729	0.021260150391761854	0.1270417494067786	FALSE
ENSSSCG00000038882	345.145258185438	-0.06975195592910229	0.044762459511908506	0.029370232136617123	0.1525691416102313	FALSE
ENSSSCG00000005941	1085.122448003205	-0.06977223895854939	0.029928254274720918	0.006094610603671602	0.0631608142615475	FALSE
ENSSSCG00000032622	1348.702914048381	-0.06978088593938851	0.033028441138947436	0.01013540200985608	0.08425990098275969	FALSE
ENSSSCG00000002263	270.851820050858	-0.06979594879068667	0.0426435355050165	0.025810647650619058	0.1420338861910031	FALSE
ENSSSCG00000010674	970.6650017647424	-0.06981607923191376	0.027777894315897767	0.003702514812298712	0.0461353150065161	TRUE
ENSSSCG00000025830	441.10316229615796	-0.06985644896802651	0.045575913421616945	0.031015986543047422	0.15670184835570802	FALSE
ENSSSCG00000016448	406.6250173790647	-0.06987459973268025	0.05224042621684387	0.03907943154170664	0.1794531281328006	FALSE
ENSSSCG00000005952	124.87562514177564	-0.06990283686977133	0.05603022652139137	0.04260342764784982	0.18886530979463648	FALSE
ENSSSCG00000031871	1234.7921737545776	-0.06992520952756985	0.044597869111402406	0.030137903920121275	0.15413201945811836	FALSE
ENSSSCG00000040275	296.54227862142363	-0.06993714037579842	0.0624076418669495	0.04758332172973897	0.20261974664148177	FALSE
ENSSSCG00000022687	343.7781008914019	-0.06995635728458768	0.03938899951941099	0.0204984993698668	0.12442639707948233	FALSE
ENSSSCG00000002283	553.3365368346795	-0.07007556374806445	0.036714149241455336	0.015497093266908207	0.10697083669041461	FALSE
ENSSSCG00000000685	7628.901730639082	-0.07007840629750908	0.0333753197451913	0.01253946578931696	0.09565046503545346	FALSE
ENSSSCG00000016073	506.7347093863821	-0.07012657790953859	0.04989614277886516	0.03578561900119385	0.17016215857609968	FALSE
ENSSSCG00000032941	1070.5854608900581	-0.07020091994015196	0.04413091873774654	0.027003963191051934	0.14581214887665103	FALSE
ENSSSCG00000037676	294.84018198404203	-0.07024542155650955	0.045791409406937024	0.02995423601856192	0.1538680842707838	FALSE
ENSSSCG00000004307	734.1529525060215	-0.07026055084881574	0.04427403863139911	0.02888423053473559	0.1512836420316359	FALSE
ENSSSCG00000022164	328.6043186148445	-0.07027632599743797	0.045621398164288854	0.029383728173382386	0.1525691416102313	FALSE
ENSSSCG00000031144	1971.67645475193	-0.07029744341103503	0.051639807470467744	0.036784774031762786	0.17273687077778607	FALSE
ENSSSCG00000036418	1536.7713436075426	-0.07033616089104248	0.04202026294227837	0.02369897551797797	0.13504626343513443	FALSE
ENSSSCG00000016970	290.141399253876	-0.0703433944481928	0.048047676561526524	0.03286370989903684	0.1622545416818051	FALSE
ENSSSCG00000024773	104.41477045202888	-0.07041389361368441	0.06518273582146468	0.047418747046163355	0.20245029306234186	FALSE
ENSSSCG00000003045	12380.067744947542	-0.07046555084793281	0.03407244719608488	0.023312643538189886	0.1338972399231183	FALSE
ENSSSCG00000024626	608.5587105886179	-0.07050890720175744	0.03867673600448865	0.018218885085842965	0.11707620691334582	FALSE
ENSSSCG00000017892	1900.6480197263156	-0.07058332015355577	0.03639090437248228	0.01605164142155627	0.10920618484875326	FALSE
ENSSSCG00000027629	967.65091373387	-0.07058535927196802	0.040951331207433	0.021766181703512837	0.12849669603334504	FALSE
ENSSSCG00000006179	2534.085580540727	-0.07062753642391788	0.03646557536210669	0.01414202919993354	0.1017850412814951	FALSE
ENSSSCG00000011787	1195.7750590335686	-0.07066335859264578	0.03716622764576832	0.015673530071682224	0.10789419158237873	FALSE
ENSSSCG00000033871	44.89791494285763	-0.070740489440083	0.08028803999307899	0.046027658572402375	0.19861536856100365	FALSE
ENSSSCG00000033602	2189.9421753965	-0.07082031909093105	0.04513664516921426	0.02823443502822232	0.14960178010846942	FALSE
ENSSSCG00000001859	96.53830151654654	-0.07089665160979118	0.05748898970062464	0.04201655620900225	0.18702116452860004	FALSE
ENSSSCG00000039535	7970.327416402311	-0.07090445632947694	0.038418697992134467	0.016725129995034112	0.11161799198300763	FALSE
ENSSSCG00000008555	183.4675001144434	-0.0709269348940712	0.06078971231703999	0.04405402136878237	0.1931152737619222	FALSE
ENSSSCG00000009241	919.2240859092235	-0.07094553409870373	0.029721911458627896	0.0047062990395615465	0.05463195794049563	FALSE
ENSSSCG00000032601	1182.3212187802817	-0.07101613633588046	0.035236255329472235	0.01238127403552464	0.09511750686302009	FALSE
ENSSSCG00000005924	872.5688784712295	-0.07109541310530182	0.041212421563123255	0.023561445738794852	0.1347434054839787	FALSE
ENSSSCG00000006728	204.2005333717881	-0.07112340471855087	0.045217383932255786	0.027536622618660325	0.14745691279952627	FALSE
ENSSSCG00000040348	641.3142366715418	-0.07118000779042169	0.04693402330480914	0.02930631306941357	0.15242899619099853	FALSE
ENSSSCG00000012415	937.7542781704512	-0.07118307144297337	0.0590421839977911	0.04190287175808995	0.18682056136166345	FALSE
ENSSSCG00000040173	2179.7450205905725	-0.07118331121486894	0.04015881717702433	0.0198374528515994	0.12185175492488506	FALSE
ENSSSCG00000028867	261.57563132164756	-0.07120756347424904	0.047720886870566394	0.030745154712900607	0.15606071840218402	FALSE
ENSSSCG00000008187	816.1766373884532	-0.07123346813731855	0.04132490868918316	0.024890845263027938	0.13867646218176954	FALSE
ENSSSCG00000021453	324.90933232733073	-0.07130474059044868	0.06408890393845626	0.043284470998170566	0.19075027422423052	FALSE
ENSSSCG00000006230	217.58686218742486	-0.07130520592944505	0.057907582504983325	0.04125607652017687	0.18501305398669313	FALSE
ENSSSCG00000031686	408.5319439809116	-0.07132318896256816	0.030883580680593572	0.006080078250776424	0.0631159634514285	FALSE
ENSSSCG00000008303	2014.2303041295254	-0.07132626453756662	0.01772578374434186	1.9661384931914933e-5	0.0019972492639878394	TRUE
ENSSSCG00000012490	1590.9059320848883	-0.07132739482472261	0.037340276874441754	0.016312434953355184	0.11038905580388263	FALSE
ENSSSCG00000010253	4263.17613334732	-0.07132904751011414	0.026891133506222374	0.0025102816284392456	0.03641108304653942	TRUE
ENSSSCG00000023181	178.76348250394506	-0.07133722414640568	0.06923179316800797	0.045808887396734506	0.19808861921852097	FALSE
ENSSSCG00000037241	432.74915510206694	-0.07134764881494447	0.04654408944094654	0.029892681895813067	0.15378544685658666	FALSE
ENSSSCG00000011107	4446.551231468844	-0.07145835432201936	0.031604577617299734	0.0071635860865047465	0.06907375725288231	FALSE
ENSSSCG00000011238	2509.8070690874647	-0.07146275311789461	0.044536665245202785	0.022291081181383923	0.1304785045076994	FALSE
ENSSSCG00000036705	117.07011885279438	-0.07146841273213693	0.05475866994936207	0.0379340494951992	0.17589712681575864	FALSE
ENSSSCG00000017366	2129.856185102756	-0.07147409536012295	0.03385751808966185	0.00971492001984208	0.08247462512437595	FALSE
ENSSSCG00000004772	687.3741394999332	-0.07152060088527555	0.03148481470321373	0.006740634692377325	0.06692991462876229	FALSE
ENSSSCG00000006852	325.07054122921465	-0.0715218112426357	0.06797491082975977	0.045078360809359556	0.19603941900826719	FALSE
ENSSSCG00000007679	299.7595397159375	-0.07152583010677699	0.053198534976831115	0.03456316154220709	0.16700391303132672	FALSE
ENSSSCG00000012523	393.86873586234105	-0.07153094361295141	0.04795418953145809	0.030973305529658293	0.1566836664756926	FALSE
ENSSSCG00000005020	2009.5560357581633	-0.07154921267247091	0.05280864597897646	0.031126929362063453	0.156820863935909	FALSE
ENSSSCG00000016056	3800.0421046074266	-0.07162531681150595	0.04979169452836649	0.025360569742888923	0.1406899175795324	FALSE
ENSSSCG00000015515	1730.3022939045788	-0.07162612648926575	0.037329501333795846	0.015415342590198848	0.10664914627382441	FALSE
ENSSSCG00000003690	3774.1747396998753	-0.0716659340126966	0.03609463405189538	0.012785834980411517	0.09617584944115198	FALSE
ENSSSCG00000032312	2184.253383904587	-0.07173536273153075	0.03448260326474312	0.010586796133263944	0.08663585271514593	FALSE
ENSSSCG00000038858	56.91759315797947	-0.07176128801730006	0.12384892487570545	0.02028599194047144	0.12360605209671996	FALSE
ENSSSCG00000035332	752.9904650404987	-0.07178041785310206	0.03511427159649554	0.01067555271561985	0.08700889599048087	FALSE
ENSSSCG00000008357	728.8340025804911	-0.07178562073456615	0.05112795275426381	0.03414272308714884	0.16552438297369987	FALSE
ENSSSCG00000030424	812.632247117884	-0.07183562895785947	0.044915299670323754	0.025288971701659477	0.14043620401209678	FALSE
ENSSSCG00000013045	1509.6685279184037	-0.07189210799807477	0.03560133074683566	0.011926340970641642	0.09324473410697674	FALSE
ENSSSCG00000018016	2750.928558858384	-0.07191583394843902	0.03149103233123203	0.006722125047549724	0.06678983708017316	FALSE
ENSSSCG00000009748	1260.3891100722533	-0.07192269100391865	0.0371871455504104	0.014157469213925165	0.10179958431927612	FALSE
ENSSSCG00000007728	575.654435137731	-0.07195700231324893	0.05329584985276128	0.038900638674702274	0.17877658966594048	FALSE
ENSSSCG00000026850	248.98555066850378	-0.07197671312362001	0.07580007677368267	0.0440090841002515	0.193034352115934	FALSE
ENSSSCG00000012171	456.33841949165816	-0.0719954224926378	0.04837946695979722	0.030445974166385042	0.15519452946529383	FALSE
ENSSSCG00000003863	1119.5777936955408	-0.07203720478816042	0.03160663083875828	0.00656009718779408	0.06582658368598662	FALSE
ENSSSCG00000009622	489.1766893429614	-0.07204561959370503	0.04104174083432385	0.019686477770832538	0.12156420054500254	FALSE
ENSSSCG00000005623	760.4039197506548	-0.07209187770790375	0.037295212525626356	0.013074685209926926	0.09767066666913407	FALSE
ENSSSCG00000006186	65.39492167356353	-0.07210492683011882	0.1002416182013021	0.03516757900439631	0.16863543257101793	FALSE
ENSSSCG00000011270	1326.5297545641936	-0.07210810138316764	0.04657568732486685	0.02762550950384114	0.14762301964682714	FALSE
ENSSSCG00000007565	3077.4440519245086	-0.07211236777410576	0.02923661511299047	0.0039212622619718045	0.047901281029497755	TRUE
ENSSSCG00000000162	307.16001522340827	-0.07216538558603505	0.04489711119492983	0.025205657077155864	0.140049710132691	FALSE
ENSSSCG00000010067	2429.835234780755	-0.07226890965339983	0.058627802870938696	0.039521955874023004	0.18082844225593395	FALSE
ENSSSCG00000036832	762.0711257680476	-0.0722896846457512	0.047716966850099525	0.028548541974550822	0.15034310268583306	FALSE
ENSSSCG00000004065	862.2942634939615	-0.07234094134755428	0.04616997531117634	0.02977113261884347	0.15339587104050412	FALSE
ENSSSCG00000021106	1715.2388433029907	-0.07244835242513592	0.03349281437802072	0.008421751529205247	0.07558308859699511	FALSE
ENSSSCG00000030373	894.5639914464858	-0.07251600615050567	0.027590678372911195	0.0025877314953847937	0.03710875448769196	TRUE
ENSSSCG00000040598	15.522619091439555	-0.0725204562053979	0.13742760887898345	0.01533070422365626	0.10624425404827638	FALSE
ENSSSCG00000035795	1416.9771032436515	-0.07252778248101248	0.046324546724402615	0.024135323938747056	0.1360762299511967	FALSE
ENSSSCG00000006740	18912.22721267867	-0.07262566917564708	0.04809346795496648	0.028911981626138315	0.15133497280899258	FALSE
ENSSSCG00000002377	302.5916544136915	-0.07266621661645702	0.030863849769613837	0.005321568361392482	0.05854882899133194	FALSE
ENSSSCG00000017690	478.35071125315704	-0.07266686327061535	0.03944832958943872	0.016051975003094805	0.10920618484875326	FALSE
ENSSSCG00000038615	710.9698424127272	-0.07270103073595177	0.04624512575332605	0.02660333283374772	0.1447725128241106	FALSE
ENSSSCG00000020744	3899.104311539633	-0.07270454178977334	0.01994107355745963	8.300984045487894e-5	0.0049389227426722485	TRUE
ENSSSCG00000006303	1213.344100655791	-0.07271943582081121	0.03470197244570151	0.009875420098831548	0.08300824029887659	FALSE
ENSSSCG00000029960	1362.2608305243957	-0.07272004942168783	0.032300379881306844	0.006795290329616646	0.06699034755097061	FALSE
ENSSSCG00000036124	60.84977978560913	-0.07274987360653742	0.07123167023771064	0.04355734110003506	0.1916624069517784	FALSE
ENSSSCG00000012787	1973.9208142380915	-0.07285596753372436	0.06439369123127402	0.04275587969766832	0.18923375749183924	FALSE
ENSSSCG00000020963	1742.0979978647563	-0.07290675285785819	0.046915403295846016	0.02665358812767526	0.14489008924152244	FALSE
ENSSSCG00000002268	1370.8303990111774	-0.07291270644742304	0.04581001167233232	0.02556513218636685	0.14140509862616035	FALSE
ENSSSCG00000009111	388.03457617556614	-0.07292553842075057	0.05619696252348708	0.0351481251203091	0.16859543291980073	FALSE
ENSSSCG00000008392	884.8945281364026	-0.07293198552645813	0.04744042517201809	0.027621003394345908	0.14762301964682714	FALSE
ENSSSCG00000035571	127.77392522362184	-0.0730261993367246	0.052159414381590954	0.032857450369022954	0.1622545416818051	FALSE
ENSSSCG00000024193	305.097743110041	-0.0730807368984762	0.046938366072605674	0.026590543822715397	0.14477112394557914	FALSE
ENSSSCG00000002265	52.06076804716987	-0.07316016761759986	0.08551960673450788	0.04048768549094206	0.18325750724002773	FALSE
ENSSSCG00000012528	2747.4802469856118	-0.07322265022058583	0.03855484200628782	0.014432814286009229	0.10285741228288174	FALSE
ENSSSCG00000008497	230.0123281142371	-0.0732339151273019	0.04474803846083581	0.0235604796794691	0.1347434054839787	FALSE
ENSSSCG00000017013	305.6497955674638	-0.07326101344288725	0.05142239427973392	0.03181554358574636	0.15878468002728416	FALSE
ENSSSCG00000001715	1304.4736853953511	-0.07336037209561164	0.05219742249533507	0.03248344054795321	0.16084815926682314	FALSE
ENSSSCG00000028007	238.5883128034661	-0.07337275437262804	0.03524000251992628	0.009956315642650275	0.08341094474339592	FALSE
ENSSSCG00000001983	334.48878448037823	-0.07340528592933618	0.04201290090403736	0.01989580522063241	0.12202680515434897	FALSE
ENSSSCG00000040509	362.58883701954176	-0.07345538050079665	0.06279489422512756	0.04030955694756047	0.18277842140119172	FALSE
ENSSSCG00000024052	2455.112791381583	-0.07353305074369734	0.038371849707295624	0.014130580793116323	0.10175091209926951	FALSE
ENSSSCG00000029985	1518.0007050384693	-0.07353804984742299	0.03223028231336188	0.007146675426777691	0.06904131685501677	FALSE
ENSSSCG00000017562	852.9439848769573	-0.07355932021614156	0.04244282595634046	0.01918909284600124	0.11989067157200321	FALSE
ENSSSCG00000012634	99.62183522685739	-0.07356185518385684	0.06596292906558418	0.041687878087542096	0.18635488696057417	FALSE
ENSSSCG00000004826	429.56230556005755	-0.07366230232135834	0.037977941418794334	0.013224721783993707	0.09812162202816455	FALSE
ENSSSCG00000012182	925.777204573917	-0.07367371243387527	0.0329351462773332	0.0069299402066566465	0.0679205767541309	FALSE
ENSSSCG00000036614	756.1259522750504	-0.07368160196556893	0.04156828145883962	0.020485479708728285	0.12442639707948233	FALSE
ENSSSCG00000040698	181.56598919781965	-0.0736971126057429	0.07704615124741793	0.042372682932894354	0.18816031003068856	FALSE
ENSSSCG00000009851	11732.024051795026	-0.07371773410354963	0.031810869642462235	0.005459787042239582	0.05909949108608806	FALSE
ENSSSCG00000004392	2293.7203672660917	-0.07377120305088965	0.03620835458512608	0.01085505219753082	0.08769587430294867	FALSE
ENSSSCG00000035081	1178.4410355094658	-0.07379021347151075	0.039658198186859533	0.015258999024967142	0.10590555041482226	FALSE
ENSSSCG00000039555	902.7076053820987	-0.07387575436362757	0.03134487599224398	0.005112390884992924	0.05732830340510912	FALSE
ENSSSCG00000031182	1517.5050142900354	-0.07389023986732939	0.025353782969552506	0.0010658657181779154	0.021794224630991014	TRUE
ENSSSCG00000032626	590.7559699661233	-0.07390996736023532	0.030930111113414226	0.00473850242306202	0.054837954815176934	FALSE
ENSSSCG00000004645	136.48277258626385	-0.07392111185302273	0.04660051742322778	0.02428400301216217	0.1366605688800165	FALSE
ENSSSCG00000010446	115.40164507782909	-0.07395450194640352	0.05761088161731717	0.036112491714847386	0.1708446287177002	FALSE
ENSSSCG00000027970	3217.734711877446	-0.07396754276934889	0.044652194690048365	0.0314207312884287	0.15743571172656548	FALSE
ENSSSCG00000011604	338.95361556799037	-0.07404395717821939	0.04159800772174824	0.018372283726113915	0.11731661982011798	FALSE
ENSSSCG00000006876	721.0045181085661	-0.0741222569532229	0.03371112487793032	0.007456883476394163	0.07043165463790407	FALSE
ENSSSCG00000023125	820.0748697583626	-0.07414490324479393	0.07576102906642922	0.04604155247173138	0.198618832556471	FALSE
ENSSSCG00000013656	883.4455508190092	-0.07416791677478643	0.041185780876428005	0.01659363295231541	0.11134834106701876	FALSE
ENSSSCG00000024463	1554.648562935161	-0.07417665265925508	0.03477760536314657	0.008709499590640409	0.07696012101875147	FALSE
ENSSSCG00000035730	663.0365198348327	-0.0741939831918128	0.05947854476284818	0.03646038569508383	0.17193214126606857	FALSE
ENSSSCG00000025027	158.81230859374682	-0.07422987328048022	0.051334347115892125	0.030179874936899262	0.15422332857616558	FALSE
ENSSSCG00000032605	74.28681914017686	-0.07423177775174578	0.08714405303512186	0.039784955581156516	0.18129510447196273	FALSE
ENSSSCG00000010551	175.5984123612385	-0.074232235599406	0.04545837812730367	0.02286448275527692	0.13275925463569133	FALSE
ENSSSCG00000035393	389.80831345504174	-0.07423576854806431	0.042702718106447754	0.01881748686509305	0.11856267056361784	FALSE
ENSSSCG00000003981	560.1130667747966	-0.07425522350311746	0.02766145176740019	0.002089857468616523	0.032420570055061236	TRUE
ENSSSCG00000023677	1025.3499585352297	-0.07427840061594555	0.05196502498647895	0.02996925746648601	0.1538680842707838	FALSE
ENSSSCG00000004222	2150.107315081541	-0.07430345566196973	0.033539416061567046	0.007117454685605906	0.06895659162836067	FALSE
ENSSSCG00000030123	2936.4043562138822	-0.07432133466027166	0.031446413162798725	0.00530839280018867	0.05848869685146151	FALSE
ENSSSCG00000000386	1572.0183300345875	-0.07433983010392385	0.03540291404611287	0.009267133327007196	0.08025168198479062	FALSE
ENSSSCG00000016760	321.126039555385	-0.07434286283632209	0.04085543464206433	0.016516868947505953	0.11122678014716392	FALSE
ENSSSCG00000017584	3346.62430613312	-0.07437308694367342	0.0301129153569088	0.003625778197200561	0.04568962359462368	TRUE
ENSSSCG00000002035	261.77242272677	-0.07439743950057441	0.05338988062147891	0.032102217528159276	0.15953319500073126	FALSE
ENSSSCG00000040943	559.7597244186579	-0.07440820404573494	0.026447269644068613	0.0015248108519441753	0.026652569407485057	TRUE
ENSSSCG00000011278	1806.107772810338	-0.07449468685925045	0.023582920325247152	4.709630149917452e-4	0.012908619048156126	TRUE
ENSSSCG00000002867	314.3226871258576	-0.07450087038453794	0.031291955888738746	0.004736124530718922	0.054837954815176934	FALSE
ENSSSCG00000036658	1548.3320639120095	-0.0745707104256837	0.02987312284605791	0.0033503326317647986	0.04371107387613902	TRUE
ENSSSCG00000023948	467.20850081197773	-0.07458715957435039	0.03456512080725795	0.008092773749419	0.07392147099710118	FALSE
ENSSSCG00000033154	1926.0434389952877	-0.07459308220530203	0.029484140572520644	0.0030854470633328505	0.04157407002210125	TRUE
ENSSSCG00000031666	94.50942645143256	-0.07462083061991692	0.06973786992554695	0.041093517968512	0.18462269902820969	FALSE
ENSSSCG00000015669	328.75482227770317	-0.0746347130558279	0.05839224798087947	0.03518934377102957	0.16868648457948202	FALSE
ENSSSCG00000015513	4361.07427344746	-0.07465716084802272	0.031311404517139804	0.004732240885331912	0.054837954815176934	FALSE
ENSSSCG00000029811	989.5927497557702	-0.07467055845561985	0.032684311434356766	0.0061891333216259415	0.063862803444756	FALSE
ENSSSCG00000006282	4017.7963745824895	-0.07484118041128775	0.04447580385001138	0.0218590452509355	0.1288944557120845	FALSE
ENSSSCG00000035124	974.8778443591834	-0.07486756859468664	0.029819060224532106	0.003339831976423972	0.043682698919228026	TRUE
ENSSSCG00000021036	1087.2210988425306	-0.07493593633770161	0.09157651942319156	0.03726143140003431	0.17400136571293337	FALSE
ENSSSCG00000004276	1652.2192737008454	-0.07507290385549477	0.03704321024540046	0.010848789457372058	0.08769197317381398	FALSE
ENSSSCG00000025410	28.037809567066088	-0.07515497516380348	0.1024346865897031	0.03340529962358972	0.1635447582733473	FALSE
ENSSSCG00000028343	566.397189332638	-0.07518546144307324	0.035035677175198246	0.008284865838865762	0.07474906342975869	FALSE
ENSSSCG00000015583	1229.079233719057	-0.07519031558499216	0.04287179333621195	0.02760704432137309	0.14762301964682714	FALSE
ENSSSCG00000025228	602.9346944496403	-0.0752533169811133	0.03057558826060413	0.003703718275635158	0.0461353150065161	TRUE
ENSSSCG00000010866	1045.7660892254119	-0.07528041014797958	0.03052325147708204	0.0036876672803923204	0.04605627468254124	TRUE
ENSSSCG00000000135	692.5664568080026	-0.07534142096265586	0.04910532193171389	0.025810864620695453	0.1420338861910031	FALSE
ENSSSCG00000009178	1088.523108513052	-0.07549492701502827	0.031063169019917142	0.00406775244898978	0.04925454122591615	TRUE
ENSSSCG00000039834	7328.54651691572	-0.07558292545189572	0.04480937303118723	0.01911196659664883	0.11970341768607817	FALSE
ENSSSCG00000011426	92.77869110155278	-0.07562043223095391	0.07423575400769752	0.039933592248950774	0.18188906082290038	FALSE
ENSSSCG00000040828	371.1191404927101	-0.07567739155072736	0.044915306754066665	0.019806158360928864	0.12170880301823116	FALSE
ENSSSCG00000017025	4012.965175020839	-0.07572574013997906	0.04655998288361516	0.022163080908827393	0.12987959194620674	FALSE
ENSSSCG00000025821	508.9212622534079	-0.07574726960654443	0.03628928759831266	0.009194639199541912	0.07981995608637318	FALSE
ENSSSCG00000012583	1847.2701245421872	-0.07579372188004962	0.04932156585944417	0.037680385342513285	0.175146135727411	FALSE
ENSSSCG00000011670	427.46974994809483	-0.07581507633180806	0.03429539069477076	0.0068057664934095844	0.06705005794675988	FALSE
ENSSSCG00000013400	2892.7873058826676	-0.07586204848637992	0.026754266514396205	0.0012863517984887055	0.024334824796347434	TRUE
ENSSSCG00000035421	1242.5470652775525	-0.07588074507342345	0.049472543890171354	0.027029896126691103	0.14581214887665103	FALSE
ENSSSCG00000035253	213.45605604327582	-0.07588703040654365	0.07000557277427683	0.03877782888068674	0.17854703650939555	FALSE
ENSSSCG00000039058	182.7233824412785	-0.07589554505057344	0.036444632596196506	0.009233286313434931	0.08004995425567701	FALSE
ENSSSCG00000031219	6274.114447093592	-0.07603070118879038	0.05134937186282926	0.03473782959764789	0.16758103359475793	FALSE
ENSSSCG00000035420	606.7935993454057	-0.07608672170556281	0.10972018220642539	0.03591641201411534	0.17055518093213082	FALSE
ENSSSCG00000012625	3986.2724436389417	-0.07621552010338865	0.05122460047948704	0.026455556294538052	0.14417517963388338	FALSE
ENSSSCG00000014258	284.68754855850784	-0.07625118674686412	0.053400729340284524	0.02877273757098951	0.15101213386057463	FALSE
ENSSSCG00000040074	97.27625799706463	-0.07630572992454876	0.08023754024596268	0.03909372521199305	0.17946444747847462	FALSE
ENSSSCG00000028964	398.8112044230899	-0.07631209779999613	0.044683806588968915	0.01953235405861876	0.12095709215402604	FALSE
ENSSSCG00000040599	259.9022754049503	-0.07631411382067717	0.04435397996377018	0.018706062987381998	0.11825349485189986	FALSE
ENSSSCG00000001800	678.8666505668191	-0.07637324056738798	0.041301647639720315	0.014960596485315482	0.10493858986371081	FALSE
ENSSSCG00000001884	417.88050035823574	-0.07641300157761119	0.05309042519099144	0.028350291982271222	0.14991900719976117	FALSE
ENSSSCG00000023173	382.6327807193494	-0.07641567606532132	0.06156978114364104	0.035111313048517605	0.16859543291980073	FALSE
ENSSSCG00000010496	230.42028500185714	-0.07645424125180182	0.05270157989150171	0.02804610376821932	0.1490422018814093	FALSE
ENSSSCG00000025565	2082.080756250273	-0.07656859733583544	0.042578665721374344	0.0166194474008562	0.11142601135788062	FALSE
ENSSSCG00000006481	492.7477691290558	-0.07658197355774471	0.04993144415012288	0.02483972798450145	0.1385709133473121	FALSE
ENSSSCG00000013232	1318.1046238912238	-0.07660026191188349	0.039707849057990116	0.012605891820524403	0.09572401936986798	FALSE
ENSSSCG00000009480	4532.781835807457	-0.07662141460274144	0.04153327100648802	0.015403147919031232	0.10661339426438952	FALSE
ENSSSCG00000001661	527.5948107416838	-0.07663151535147418	0.03583750332801756	0.007961994515416085	0.07321174593205627	FALSE
ENSSSCG00000031954	3794.8818501668597	-0.07664780051798509	0.03919157424260183	0.010124696736879117	0.08421704983110195	FALSE
ENSSSCG00000013861	814.0267261027657	-0.07667220617216775	0.03606035232209766	0.00827397760708685	0.07474906342975869	FALSE
ENSSSCG00000021217	1207.03454372764	-0.0767340834277247	0.037860415768315184	0.010249153063326424	0.0846931634776567	FALSE
ENSSSCG00000007503	472.8787549171369	-0.07674201247782844	0.04823744889382129	0.022154090832701565	0.12987707345971722	FALSE
ENSSSCG00000020992	1117.9473664852035	-0.07678312836139627	0.06586422263824995	0.039269605911362644	0.17996516589263178	FALSE
ENSSSCG00000003366	4989.123507704672	-0.07679405246165445	0.033726953872492624	0.005824336146996007	0.061408497583199044	FALSE
ENSSSCG00000028889	805.8972246825736	-0.07679449109765489	0.038536279183973385	0.010838371576650501	0.08768896543171294	FALSE
